agno,clues,clave_institucion,clave_municipio,lat,long,distancia,tiempo_translado,nombre_de_la_unidad,total_de_consultorios,total_camas_area_hospitalizacion,total_camas_en_otras_areas_no_hosp,total_medicos_generales_y_especialistas,total_de_enfermeras_en_contacto_con_el_paciente
2023,TCSSA017333,SSA,004,17.9892,-92.9281,0,0,CARAVANA DE ATENCIÓN AUDIOLOGICA,0,0,0,0,0
2023,TCSSA017345,SSA,004,17.9892,-92.9281,0,0,CARAVANA DE ATENCIÓN VISUAL,0,0,0,0,0
2023,TCSSA017350,SSA,015,17.5945,-92.8261,0,0,CARAVANA DE SALUD TIPO 0 NO. 5,0,0,0,0,0
2023,TCSSA017362,SSA,004,18.1572,-92.7039,0,0,CARAVANA TIPO 0 NO.- 1 ACACHAPAN Y COLMENA 5A. SECCION,0,0,0,0,0
2023,TCSSA017374,SSA,017,17.45,-91.549722,0,0,"UNIDAD MEDICA MOVIL TIPO 3 NUMERO 3, INDEPENDENCIA",0,0,0,0,0
2023,TCSSA017386,SSA,017,17.4725,-91.4267,0,0,CARAVANA TIPO 3 NO.- 1TENOSIQUE,0,0,0,0,0
2023,TCSSA017391,SSA,017,17.3997,-91.0592,0,0,CARAVANA TIPO 3 NO.-2  BENITO JUÁREZ,0,0,0,0,0
2023,TCSSA017403,SSA,004,18.0082,-92.903,0,0,CAPASITS VILLAHERMOSA,0,0,0,0,0
2023,TCSSA017415,SSA,017,17.4699,-91.4252,0,0,CARAVANA TIPO 0 NO.- 4,0,0,0,0,0
2023,TCSSA017420,SSA,005,18.2662319,-93.2319501,0,0,"HOSPITAL GENERAL ""DR. DESIDERIO G. ROSADO CARBAJAL""",0,0,0,0,0
2023,TCSSA017432,SSA,011,18.1012,-92.1283,0,0,HOSPITAL DR. ARCENIO FILIGRANA ZUBIETA,0,0,0,0,0
2023,TCSSA017444,SSA,007,17.740589,-91.783082,0,0,"UNEME ENFERMEDADES CRONICAS DE EMILIANO ZAPATA, TABASCO",0,0,0,0,0
2023,TCSSA017456,SSA,016,17.5489,-92.9533,0,0,UNEME ENFERMEDADES CRÓNICAS DE TEAPA,0,0,0,0,0
2023,TCSSA017461,SSA,005,18.2643509,-93.2304247,0,0,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES COMALCALCO,0,0,0,0,0
2023,TCSSA017473,SSA,011,18.1015,-92.1283,0,0,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JONUTA,0,0,0,0,0
2023,TCSSA017485,SSA,014,18.3926,-93.2053,0,0,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PARAÍSO,0,0,0,0,0
2023,TCSSA017490,SSA,004,17.9119,-92.9178,0,0,CENTRO DE SALUD VILLA PARRILLA,0,0,0,0,0
2023,TCSSA017502,SSA,004,17.9129,-92.9188,0,0,CENTRO DE SALUD PARRILLA II,0,0,0,0,0
2023,TCSSA017514,SSA,004,17.9107,-92.9363,0,0,CENTRO DE SALUD LA LIMA,0,0,0,0,0
2023,TCSSA017526,SSA,004,18.1772,-92.8128,0,0,CENTRO DE SALUD ESTANCIA VIEJA 1RA,0,0,0,0,0
2023,TCSSA017531,SSA,004,17.9892,-92.9281,0,0,CENTRO DE REHABILITACIÓN Y EDUCACIÓN  ESPECIAL,0,0,0,0,0
2023,TCSSA017543,SSA,002,18.0011,-93.3764,0,0,UNIDAD BÁSICA DE REHABILITACIÓN,0,0,0,0,0
2023,TCSSA017555,SSA,005,18.2717,-93.2247,0,0,UNIDAD BÁSICA DE REHABILITACIÓN  OTTO WOLTER HAYER,0,0,0,0,0
2023,TCSSA017560,SSA,003,18.5336,-92.6469,0,0,UNIDAD BÁSICA DE REHABILITACIÓN,0,0,0,0,0
2023,TCSSA017572,SSA,007,17.7414,-91.7636,0,0,UNIDAD BÁSICA DE REHABILITACIÓN,0,0,0,0,0
2023,TCSSA017584,SSA,016,17.5489,-92.9533,0,0,UNIDAD BÁSICA DE REHABILITACIÓN,0,0,0,0,0
2023,TCSSA017596,SSA,004,17.9892,-92.9281,0,0,UNIDAD MÓVIL DE REHABILITACIÓN 1,0,0,0,0,0
2023,TCSSA017601,SSA,004,17.9892,-92.9281,0,0,UNIDAD MÓVIL DE REHABILITACIÓN 2,0,0,0,0,0
2023,TCSSA017613,SSA,004,17.9892,-92.9281,0,0,UNIDAD MÓVIL DE REHABILITACIÓN 3,0,0,0,0,0
2023,TCSSA017625,SSA,017,17.469327,-91.411668,0,0,CAPACITS TENOSIQUE,0,0,0,0,0
2023,TCSSA017630,SSA,015,17.5976,-92.6099,0,0,C.S. MORELOS,0,0,0,0,0
2023,TCSSA017642,SSA,015,17.4966,-92.8031,0,0,C.S GRACIANO SÁNCHEZ,0,0,0,0,0
2023,TCSSA017654,SSA,002,17.985329,-93.363867,0,0,CAPASITS CÁRDENAS,0,0,0,0,0
2023,TCSSA017666,SSA,012,17.756601,-92.597147,0,0,UNEME-CAPASITS MACUSPANA,0,0,0,0,0
2023,TCSSA017671,SSA,005,18.282355,-93.331642,0,0,CESSA TECOLUTILLA,0,0,0,0,0
2023,TCSSA017683,SSA,005,18.2608,-93.2794,0,0,C.S. GREGORIO MÉNDEZ 2DA,0,0,0,0,0
2023,TCSSA017695,SSA,004,18.1586,-92.7921,0,0,C.S. EL ALAMBRADO,0,0,0,0,0
2023,TCSSA017700,SSA,004,17.9436,-93.0822,0,0,C.S BUENAVISTA RÍO NUEVO 2DA SECC,0,0,0,0,0
2023,TCSSA017712,SSA,014,18.4301,-93.0823,0,0,C.S. CHILTEPEC (PUERTO CHILTEPEC),0,0,0,0,0
2023,TCSSA017724,SSA,002,17.985549,-93.363844,0,0,UNEME ENFERMEDADES CRÓNICAS DE CÁRDENAS,0,0,0,0,0
2023,TCSSA017736,SSA,012,17.756601,-92.597147,0,0,UNEME- ENFERMEDADES CRÓNICAS DE MACUSPANA,0,0,0,0,0
2023,TCSSA017741,SSA,010,18.2037215,-93.1425223,0,0,C.S. HUAPACAL 1RA SECC,0,0,0,0,0
2023,TCSSA017753,SSA,012,17.756601,-92.597147,0,0,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES MACUSPANA,0,0,0,0,0
2023,TCSSA017765,SSA,005,18.1991871,-93.403294,0,0,C.S. ARENA 3RA,0,0,0,0,0
2023,TCSSA017770,SSA,010,18.1752315,-93.0634619,0,0,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JALPA DE MÉNDEZ,0,0,0,0,0
2023,TCSSA017782,SSA,003,18.54206,-92.644353,0,0,HOSPITAL COMUNITARIO DE FRONTERA,0,0,0,0,0
2023,TLCIJ000016,CIJ,033,19.309192,-98.244411,0,0,"CENTROS DE INTEGRACIÓN JUVENIL, A.C.",0,0,0,0,0
2023,TLDIF000015,DIF,033,19.2793,-98.2112,0,0,DIF. ESTATAL DE TLAXCALA,0,0,0,0,0
2023,TLDIF000020,DIF,033,19.2793,-98.2112,0,0,DIF. MUNICIPAL TLAXCALA,0,0,0,0,0
2023,TLDIF000032,DIF,013,19.2901,-97.8951,0,0,DIF. MUNICIPAL DE HUAMANTLA,0,0,0,0,0
2023,TLDIF000044,DIF,006,19.5551,-98.5306,0,0,DIF. MUNICIPAL DE CALPULALPAN,0,0,0,0,0
2023,TLIMO000011,IMO,025,19.1189,-98.17,0,0,VILLA VICENTE GUERRERO,0,0,0,0,0
2023,TLIMO000023,IMO,013,19.3114,-97.9233,0,0,HUAMANTLA 1,0,0,0,0,0
2023,TLIMO000035,IMO,013,19.3114,-97.9233,0,0,HUAMANTLA 2,0,0,0,0,0
2023,TLIMS000013,IMS,001,19.3489,-98.1678,0,0,UMF 17 S. BERNABE,0,0,0,0,0
2023,TLIMS000025,IMS,002,19.3311,-98.1956,0,0,UMF 10 SAN PABLO,0,0,0,0,0
2023,TLIMS000030,IMS,005,19.41,-98.1495,0,0,HGZMF 2 APIZACO,0,0,0,0,0
2023,TLIMS000042,IMS,005,19.4126,-98.1395,0,0,UMF 19 APIZACO,0,0,0,0,0
2023,TLIMS000054,IMS,006,19.5893,-98.5762,0,0,UMF 37 CALPULALPAN,0,0,0,0,0
2023,TLIMS000066,IMS,010,19.3085,-98.1946,0,0,UMF 9 STA. ANA,0,0,0,0,0
2023,TLIMS000071,IMS,013,19.315,-97.9177,0,0,UMF 20 HUAMANTLA,0,0,0,0,0
2023,TLIMS000083,IMS,021,19.4967,-98.5329,0,0,UMF 35 NANACAMILPA,0,0,0,0,0
2023,TLIMS000095,IMS,025,19.1165,-98.1731,0,0,UMF 22 S. PABLO MONTE,0,0,0,0,0
2023,TLIMS000100,IMS,026,19.3563,-98.1516,0,0,UMF 18 SANTA CRUZ,0,0,0,0,0
2023,TLIMS000112,IMS,028,19.2439,-98.1886,0,0,UMF 51 TEOLOCHOLCO,0,0,0,0,0
2023,TLIMS000124,IMS,033,19.3167,-98.2386,0,0,HOSPITAL GENERAL DE SUBZONA CON M.F. NO. 2,0,0,0,0,0
2023,TLIMS000136,IMS,033,19.2985927,-98.247199,0,0,HGZ 1 TLAXCALA,0,0,0,0,0
2023,TLIMS000141,IMS,034,19.615,-98.1224,0,0,UMF 48 TLAXCO,0,0,0,0,0
2023,TLIMS000153,IMS,042,19.1759,-98.2339,0,0,UMF 5 SANTO TORIBIO,0,0,0,0,0
2023,TLIMS000165,IMS,041,19.1509,-98.2256,0,0,UMF 6 PANZACOLA,0,0,0,0,0
2023,TLIMS000170,IMS,044,19.2146,-98.2412,0,0,UMF 7 SANTA INES,0,0,0,0,0
2023,TLIMS000182,IMS,001,19.3489,-98.1678,0,0,UNIDAD DE MEDICINA FAMILIAR NO. 17,0,0,0,0,0
2023,TLIMS000194,IMS,033,19.3252876,-98.2283126,0,0,HGSMF 8 TLAXCALA,0,0,0,0,0
2023,TLIMS000206,IMS,033,19.3167,-98.2386,0,0,CSS TLAXCALA,0,0,0,0,0
2023,TLIMS000211,IMS,033,19.291005,-98.247327,0,0,ALMACÉN DELEGACIONAL EN TLAXCALA,0,0,0,0,0
2023,TLIMS000223,IMS,033,19.32485,-98.2285105,0,0,ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA  DE TAXCALA,0,0,0,0,0
2023,TLIST000013,IST,028,19.4094,-98.153,0,0,UMF APIZACO,0,0,0,0,0
2023,TLIST000025,IST,006,19.5883,-98.5749,0,0,UMF CALPULALPAN,0,0,0,0,0
2023,TLIST000030,IST,013,19.3042,-97.922,0,0,UMF HUAMANTLA,0,0,0,0,0
2023,TLIST000042,IST,033,19.310708,-98.2366517,0,0,"HG TLAXCALA, TLAX.",0,0,0,0,0
2023,TLIST000054,IST,044,19.2158,-98.2397,0,0,UMF ZACATELCO,0,0,0,0,0
2023,TLIST000066,IST,033,19.338647,-98.205557,0,0,CMF TLAXCALA,0,0,0,0,0
2023,TLIST000071,IST,033,19.3243584,-98.2341349,0,0,REPRESENTACIÓN ESTATAL DEL ISSSTE EN TLAXCALA,0,0,0,0,0
2023,TLSCT000011,SCT,033,19.3167,-98.2386,0,0,UNIDAD DE PROTECCIÓN Y MEDICINA PREVENTIVA EN EL TRANSPORTE TLAXCALA,0,0,0,0,0
2023,TLSME000014,SME,033,19.3043894,-98.2372234,0,0,COMISIÓN ESTATAL DE ARBITRAJE MÉDICO DE TLAXCALA,0,0,0,0,0
2023,TLSMP000013,SMP,033,19.3275218,-98.2184233,0,0,UNIDAD DE SERVICIOS MÉDICOS CAMPESTRE S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000025,SMP,033,19.3167,-98.2386,0,0,CLÍNICA HOSPITAL VIDA,0,0,0,0,0
2023,TLSMP000030,SMP,033,19.3167,-98.2386,0,0,CLÍNICA JULYZEN,0,0,0,0,0
2023,TLSMP000042,SMP,010,19.3139,-98.1925,0,0,SANATORIO NUESTRA SEÑORA DE OCOTLÁN,0,0,0,0,0
2023,TLSMP000054,SMP,033,19.3267,-98.2219,0,0,URGENCIAS GINECO-PEDIÁTRICAS S.A DE C.V.,0,0,0,0,0
2023,TLSMP000066,SMP,044,19.2145095,-98.2360721,0,0,CLÍNICA DE ESPECIALIDADES ZARAGOZA,0,0,0,0,0
2023,TLSMP000071,SMP,010,19.3139,-98.1925,0,0,CLÍNICA DEL SAGRADO CORAZÓN DE JESÚS,0,0,0,0,0
2023,TLSMP000083,SMP,033,19.3167,-98.2386,0,0,CLÍNICA DE MATERNIDAD LA LOMA,0,0,0,0,0
2023,TLSMP000095,SMP,044,19.2158,-98.2397,0,0,CLÍNICA DEL DR. PORTILLO,0,0,0,0,0
2023,TLSMP000100,SMP,042,19.1774949,-98.2340132,0,0,CLÍNICA SANTO TORIBIO,0,0,0,0,0
2023,TLSMP000112,SMP,025,19.1189,-98.17,0,0,CLÍNICA MAYO,0,0,0,0,0
2023,TLSMP000124,SMP,015,19.315,-98.3892,0,0,SANATORIO DE JESÚS,0,0,0,0,0
2023,TLSMP000136,SMP,044,19.2081031,-98.2416458,0,0,CLÍNICA SAN MIGUEL,0,0,0,0,0
2023,TLSMP000141,SMP,044,19.2158,-98.2397,0,0,CLÍNICA DE JESÚS,0,0,0,0,0
2023,TLSMP000153,SMP,027,19.1469,-98.2011,0,0,SANATORIO SAN JOSÉ,0,0,0,0,0
2023,TLSMP000165,SMP,060,19.2667,-98.2122,0,0,SANATORIO DE MATERNIDAD DR. FRANCISCO,0,0,0,0,0
2023,TLSMP000170,SMP,023,19.2201492,-98.2317874,0,0,CLÍNICA DE ESPECIALIDADES NATIVITAS,0,0,0,0,0
2023,TLSMP000182,SMP,050,19.2592,-98.1628,0,0,CLÍNICA SAN FRANCISCO,0,0,0,0,0
2023,TLSMP000194,SMP,025,19.123511,-98.174789,0,0,HOSPITAL VITAE S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000206,SMP,028,19.2433,-98.1908,0,0,CLÍNICA DE MATERNIDAD DEL PEDREGAL,0,0,0,0,0
2023,TLSMP000211,SMP,044,19.2158,-98.2397,0,0,CLÍNICA DEL SAGRADO CORAZÓN DE JESÚS,0,0,0,0,0
2023,TLSMP000223,SMP,033,19.3167,-98.2386,0,0,UNIDAD MÉDICA QUIRÚRGICA A.V.C.,0,0,0,0,0
2023,TLSMP000235,SMP,032,19.2306,-98.2953,0,0,CLÍNICA DEL SUR MATERNIDAD SANTA ISABEL,0,0,0,0,0
2023,TLSMP000240,SMP,033,19.2775,-98.2358,0,0,CLÍNICA LA LOMA,0,0,0,0,0
2023,TLSMP000252,SMP,010,19.3117,-98.1589,0,0,CLÍNICA PARÍS,0,0,0,0,0
2023,TLSMP000264,SMP,033,19.326093,-98.2005863,0,0,CLÍNICA LA PAZ,0,0,0,0,0
2023,TLSMP000276,SMP,041,19.1686,-98.2039,0,0,CLÍNICA MÉDICA,0,0,0,0,0
2023,TLSMP000281,SMP,010,19.3117,-98.1589,0,0,CLÍNICA DE MATERNIDAD GUADALUPE,0,0,0,0,0
2023,TLSMP000293,SMP,050,19.2592,-98.1628,0,0,SANATORIO MALITZI,0,0,0,0,0
2023,TLSMP000305,SMP,048,19.2758,-98.1939,0,0,CLÍNICA MÉDICA QUIRÚRGICA DEL NIÑO DOCTOR,0,0,0,0,0
2023,TLSMP000310,SMP,033,19.3024964,-98.2377303,0,0,CLÍNICA HOSPITAL NUESTRA SEÑORA DE GUADALUPE,0,0,0,0,0
2023,TLSMP000322,SMP,033,19.3236,-98.2033,0,0,HOSPITAL DE ESPECIALIDADES SAN JOSÉ FUNDACIÓN 2005,0,0,0,0,0
2023,TLSMP000334,SMP,033,19.3292497,-98.2234936,0,0,HOSPITAL HUMANITAS DE TLAXCALA S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000346,SMP,010,19.3139,-98.1925,0,0,CENTRO DE ATENCIÓN INTEGRAL A LA MUJER,0,0,0,0,0
2023,TLSMP000351,SMP,013,19.0558156,-98.2182273,0,0,CENTRAL DE URGENCIAS DE SAN PABLO,0,0,0,0,0
2023,TLSMP000363,SMP,013,19.3114,-97.9233,0,0,CLÍNICA DE ESPECIALIDADES,0,0,0,0,0
2023,TLSMP000375,SMP,013,19.3114,-97.9233,0,0,SANATORIO DE URGENCIAS MÉDICAS,0,0,0,0,0
2023,TLSMP000380,SMP,013,19.3135447,-97.9252101,0,0,SANATORIO GUADALUPE,0,0,0,0,0
2023,TLSMP000392,SMP,013,19.4100313,-98.1398395,0,0,HOSPITAL DE JESÚS,0,0,0,0,0
2023,TLSMP000404,SMP,013,19.3152152,-97.9231802,0,0,UNIDAD MÉDICO QUIRÚRGICO,0,0,0,0,0
2023,TLSMP000416,SMP,013,19.4022262,-98.0485054,0,0,CENTRO MÉDICO ESPINOSA DE HUAMANTLA S.A DE C.V.,0,0,0,0,0
2023,TLSMP000421,SMP,013,19.3114,-97.9233,0,0,CENTRAL DE URGENCIAS MÉDICAS,0,0,0,0,0
2023,TLSMP000433,SMP,005,19.4156,-98.14,0,0,SANATORIO SAN FELIPE,0,0,0,0,0
2023,TLSMP000445,SMP,005,19.4099617,-98.1400049,0,0,HOSPITAL JESÚS Y SAN JUAN,0,0,0,0,0
2023,TLSMP000450,SMP,006,19.5878,-98.5692,0,0,CLÍNICA SAN ALEJANDRO,0,0,0,0,0
2023,TLSMP000462,SMP,039,19.4036,-98.0486,0,0,CLÍNICA  ATENCIÓN MÉDICA M.I.,0,0,0,0,0
2023,TLSMP000474,SMP,005,19.4156,-98.14,0,0,CLÍNICA DE MATERNIDAD LA LUZ,0,0,0,0,0
2023,TLSMP000486,SMP,006,19.5848222,-98.5669226,0,0,CENTRAL MÉDICA QUIRÚRGICA DE ESPECIALIDADES CALPULALPAN S.C.,0,0,0,0,0
2023,TLSMP000491,SMP,005,19.4074907,-98.1437934,0,0,HOSPITAL CENTRAL DE APIZACO,0,0,0,0,0
2023,TLSMP000503,SMP,039,19.402913,-98.047759,0,0,CLÍNICA 2000,0,0,0,0,0
2023,TLSMP000515,SMP,005,19.4188873,-98.1450662,0,0,HOSPITAL SAN FRANCISCO DE ASIS,0,0,0,0,0
2023,TLSMP000520,SMP,005,19.3883,-98.1494,0,0,HOSPITAL SANTA ANITA,0,0,0,0,0
2023,TLSMP000532,SMP,039,19.3969,-98.0431,0,0,UNIDAD MÉDICO QUIRÚRGICA SAN PEDRO,0,0,0,0,0
2023,TLSMP000544,SMP,005,19.5218288,-99.05835,0,0,SANATORIO SAN MARTÍN DE PORRES,0,0,0,0,0
2023,TLSMP000556,SMP,005,19.406989,-98.148518,0,0,UNIDAD HOSPITALARIA DE JESUS S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000561,SMP,005,19.4142294,-98.1397424,0,0,GRUPO HOSPITAL ÁNGELES DE TLAXCALA S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000573,SMP,039,19.4036,-98.0486,0,0,CLÍNICA 2000 MATERNIDAD,0,0,0,0,0
2023,TLSMP000585,SMP,033,19.2775,-98.2358,0,0,MEDICINA INTEGRAL TLAXCALA S.A. DE C.V.,0,0,0,0,0
2023,TLSMP000611,SMP,043,19.234,-98.1053,0,0,ESTABLECIMIENTO DE APOYO FIJA,0,0,0,0,0
2023,TLSMP000635,SMP,042,19.1858204,-98.2378511,0,0,VISTA MEDIK,0,0,0,0,0
2023,TLSMP000640,SMP,019,19.29335,-98.40581,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000655,SMP,036,19.32887,-98.24842,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000664,SMP,033,19.31569,-98.24735,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000673,SMP,048,19.27491,-98.19656,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000682,SMP,001,19.34953,-98.1702,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000691,SMP,034,19.6134,-98.11931,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000700,SMP,026,19.39976,-98.13177,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000715,SMP,005,18.20298,-98.04802,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000724,SMP,005,18.20298,-98.04802,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000733,SMP,005,18.20205,-98.0482,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000742,SMP,005,18.98011,-97.78588,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000751,SMP,005,18.981792,-97.784752,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000760,SMP,005,19.0421,-98.0448,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000775,SMP,005,19.044763,-98.093523,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000784,SMP,005,18.90205,-98.43687,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000793,SMP,005,18.905802,-98.438373,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000802,SMP,006,18.907463,-98.436116,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000811,SMP,006,18.905812,-98.43584,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000820,SMP,006,18.906791,-98.435411,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000835,SMP,007,18.907463,-98.436116,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000844,SMP,010,18.90725,-98.43695,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000853,SMP,010,20.17515,-98.04966,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000862,SMP,010,20.17357,-98.05413,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000871,SMP,013,19.050464,-98.206553,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000880,SMP,013,19.04802,-98.19617,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000895,SMP,013,19.0407,-98.18813,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000904,SMP,013,19.04754,-98.20661,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000913,SMP,018,19.05184,-98.19615,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000922,SMP,023,19.04802,-98.19617,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000931,SMP,025,19.04613,-98.19593,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000940,SMP,025,19.04968,-98.1972,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000955,SMP,027,19.08984,-98.22571,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000964,SMP,028,19.086073,-98.211792,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000973,SMP,031,19.08656,-98.1783,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000982,SMP,033,19.08656,-98.1783,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP000991,SMP,033,19.073894,-98.197333,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001000,SMP,033,19.07257,-98.19425,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001015,SMP,033,19.071318,-98.206087,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001024,SMP,033,19.06185,-98.21088,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001033,SMP,033,19.070418,-98.207823,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001042,SMP,039,19.06494,-98.19062,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001051,SMP,041,19.06736,-98.21707,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001060,SMP,041,19.059348,-98.21834,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001075,SMP,041,19.1011,-98.22862,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001084,SMP,042,19.11457,-98.21183,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001093,SMP,044,19.09141,-98.20704,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001102,SMP,044,19.09877,-98.24069,0,0,FARMACIAS SIMILARES,0,0,0,0,0
2023,TLSMP001115,SMP,025,19.1272355,98.155226,0,0,CONSULTORIO MEDICO,0,0,0,0,0
2023,TLSMP001120,SMP,033,19.3182,-98.2217,0,0,FARMACIA SORIANA HÍPER SUC.74 TLAXCALA,0,0,0,0,0
2023,TLSMP001133,SMP,010,19.317782,-98.205248,0,0,IMAGEN Y LABORATORIO MEDICO BIOSCAN SC,0,0,0,0,0
2023,TLSMP001145,SMP,041,19.1433611,-98.222152,0,0,INSTITUTO INTEGRAL AL AUTOTRANSPORTE NACIONAL AL PASAJE DE CARGA S.A. DE C.V.,0,0,0,0,0
2023,TLSMP001150,SMP,058,19.1949272,-98.2103993,0,0,CLINICA LOS ANGELES,0,0,0,0,0
2023,TLSMP001162,SMP,006,19.587724,-98.570398,0,0,SERVICIO DE ORIENTACION MEDICA GRATUITA,0,0,0,0,0
2023,TLSMP001174,SMP,010,19.316329,-98.212164,0,0,CENTRO MEDICO SAN CARLOS,0,0,0,0,0
2023,TLSMP001186,SMP,034,19.612482,-98.121767,0,0,CONSULTORIO MEDICO,0,0,0,0,0
2023,TLSMP001191,SMP,043,19.4056862,-98.1565388,0,0,CLINICA MATERNIDAD LA LUZ,0,0,0,0,0
2023,TLSMP001215,SMP,005,19.414596,-98.137313,0,0,SOM APIZACO 16 DE SEPTIEMBRE,0,0,0,0,0
2023,TLSMP001220,SMP,013,19.3148058,-97.9225259,0,0,SOM HUAMANTLA ,0,0,0,0,0
2023,TLSMP001232,SMP,033,19.32642,-98.2285,0,0,SALUD DIGNA A.C.,0,0,0,0,0
2023,TLSMP001244,SMP,033,19.3218683,-98.2361417,0,0,SOM LIRA,0,0,0,0,0
2023,TLSMP001256,SMP,044,19.2158756,-98.2411129,0,0,SOM ZACATELCO,0,0,0,0,0
2023,TLSMP001261,SMP,005,19.415655,-98.139284,0,0,UNIDAD MEDICA BENAVIDES / APIZACO,0,0,0,0,0
2023,TLSMP001273,SMP,039,19.3984,-98.04284,0,0,CLINICA ANGELES DE LEO´S,0,0,0,0,0
2023,TLSMP001285,SMP,013,19.310989,-97.93017,0,0,CLINICA RODRIGUEZ,0,0,0,0,0
2023,TLSMP001290,SMP,036,19.322829,-98.240728,0,0,CLINICA HOSPITAL DEL ANGEL,0,0,0,0,0
2023,TLSMP001302,SMP,024,19.319399,-98.271429,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001314,SMP,044,19.21597,-98.24011,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001326,SMP,039,19.39768,-98.05501,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001331,SMP,021,19.49304,-98.53524,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001343,SMP,033,19.3266,-98.2279,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001355,SMP,005,19.417412,-98.146429,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001360,SMP,010,19.31496,-98.199,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001372,SMP,013,19.321863,-97.922266,0,0,FUNDACION BEST A.C.,0,0,0,0,0
2023,TLSMP001384,SMP,036,19.328277,-98.2527,0,0,FUNDACION BEST A.C.,0,0,0,0,0
